Term	P-value	Genes
HMDB10148	0.5779754308369917	INPPL1
HMDB10149	0.5779754308369917	INPPL1
HMDB10151	0.5779754308369917	INPPL1
HMDB10150	0.5779754308369917	INPPL1
HMDB10155	0.5779754308369917	INPPL1
HMDB10154	0.5779754308369917	INPPL1
HMDB10153	0.5779754308369917	INPPL1
HMDB10152	0.5779754308369917	INPPL1
HMDB10158	0.5779754308369917	INPPL1
HMDB10159	0.5779754308369917	INPPL1
HMDB10156	0.5779754308369917	INPPL1
HMDB10157	0.5779754308369917	INPPL1
HMDB01303	0.5915588537721617	CPD
HMDB01333	0.6213575942933145	ARG1,PPP1CB
HMDB01423	0.6495143542402355	ACSL1
HMDB00295	0.6893486119776912	MGAT2
HMDB00902	0.7507933186192766	ENPP1,KMO
HMDB02142	0.7800062673532453	AMFR,ACSL1
HMDB00250	0.7818468451068834	AMFR,ACSL1
HMDB03178	0.8437023863826305	AMBP
HMDB00588	0.8819143445729349	SLC1A4
HMDB01273	0.8855496539550884	ARL4C,FGD4,ENPP1
HMDB00547	0.8882967031304239	TLK2,ACSL1,NUDT14
HMDB01487	0.8944993557252114	ENPP1
