logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols7
-1.711592517	1426301_at	-1.711592517	6.519332503	-2.787663407	0.012032908	0.13153254	-3.092201729	Alcam
-1.711290374	1438404_at	-1.711290374	7.647849315	-2.082685026	0.051591019	0.234030331	-4.405624982	Rnf144a
-1.709683887	1435842_at	-1.709683887	4.953501704	-3.034826758	0.007034878	0.110468193	-2.59433506	Nat8l
-1.70933555	1419858_at	-1.70933555	3.32318564	-2.147010339	0.045449561	0.221810407	-4.294245098	NA
-1.709238919	1455080_at	-1.709238919	4.824907308	-2.839987497	0.010749553	0.12734833	-2.988042389	Ppp1r16b
-1.708033515	1453287_at	-1.708033515	5.926804176	-2.491090181	0.022560218	0.166091883	-3.667334682	Ankrd33b
-1.706509641	1452416_at	-1.706509641	7.003258787	-1.691989159	0.107627834	0.327022476	-5.034499294	Il6ra
-1.702403017	1452583_s_at	-1.702403017	4.624630224	-3.950979483	0.000913414	0.046873638	-0.667255001	Galm
-1.70124894	1434410_at	-1.70124894	4.617919559	-2.667674247	0.015553318	0.144068123	-3.328193255	Crybg3
-1.700934786	1419119_at	-1.700934786	6.601390043	-2.679552125	0.015165178	0.142522439	-3.30502012	Hcst
-1.700630578	1442588_at	-1.700630578	4.073854489	-2.940187158	0.008650038	0.119571239	-2.786657322	Gm5101
-1.700253395	1434903_s_at	-1.700253395	4.462167171	-3.108563355	0.005983408	0.10206276	-2.443214893	Il1rl2
-1.699569441	1416111_at	-1.699569441	5.064553631	-2.659783121	0.015816391	0.144959689	-3.343564623	Cd83
-1.697159663	1418060_a_at	-1.697159663	4.962125341	-4.079942148	0.000683981	0.040745749	-0.391644118	Mapk7
-1.695105514	1451604_a_at	-1.695105514	3.874818587	-3.466614957	0.002704141	0.075454593	-1.696822049	Acvrl1
-1.693762639	1426446_at	-1.693762639	5.125141368	-2.709052849	0.014240718	0.138819257	-3.247282329	6430548M08Rik
-1.692676612	1444224_at	-1.692676612	5.656369764	-2.950452438	0.00845882	0.118863739	-2.765891628	NA
-1.692674553	1426172_a_at	-1.692674553	3.715756173	-4.067776563	0.000702893	0.041004536	-0.417647748	Cd209a
-1.69120934	1440111_at	-1.69120934	3.83593282	-3.536124322	0.002315174	0.071815176	-1.550066307	NA
-1.687004898	1442804_at	-1.687004898	7.591434336	-2.074468702	0.052427485	0.236206905	-4.419705404	Fgr
-1.684977258	1424148_a_at	-1.684977258	4.774451169	-4.003274188	0.000812295	0.044479505	-0.555511908	Stap2
-1.684441384	1443144_at	-1.684441384	2.887586188	-6.593404611	3.17E-06	0.001080186	4.732223852	Prkcb
-1.684352543	1434736_at	-1.684352543	3.398494293	-2.886354028	0.009723233	0.123899459	-2.895155711	Hlf
-1.683626404	1425216_at	-1.683626404	6.862864747	-2.036560685	0.056447833	0.244500673	-4.484228663	Ffar2
-1.68355695	1434340_at	-1.68355695	4.358055351	-2.213155195	0.03983688	0.209700015	-4.177666796	Uqcr10
-1.681361543	1415846_a_at	-1.681361543	2.849916191	-2.499630818	0.022161888	0.165190795	-3.651176449	Ldhc
-1.679896522	1417551_at	-1.679896522	6.817677106	-2.824211495	0.011121951	0.128580097	-3.019522615	Cln3
-1.679382362	1460244_at	-1.679382362	4.357172843	-2.855106592	0.010403937	0.125663105	-2.957813208	Upb1
-1.678911604	1448123_s_at	-1.678911604	9.592530599	-2.037350297	0.05636133	0.244442302	-4.48289212	Tgfbi
-1.677197406	1448241_at	-1.677197406	8.735200892	-2.168203913	0.043577007	0.21861762	-4.257113439	Gm2a
-1.67432738	1446739_at	-1.67432738	4.405343671	-4.17731053	0.000549922	0.035975264	-0.18354759	NA
-1.673773661	1437356_at	-1.673773661	6.042672515	-1.909419598	0.072034445	0.27158915	-4.695138582	Gpr183
-1.673090745	1458951_at	-1.673090745	4.680221562	-2.433863805	0.02540789	0.174325064	-3.774915008	Vrk1
-1.670921679	1455099_at	-1.670921679	5.711064777	-2.310731804	0.032712666	0.193713982	-4.002108577	Mogat2
-1.670120316	1453119_at	-1.670120316	4.452010936	-3.276144237	0.004131793	0.088369024	-2.096173641	Otud1
-1.668558282	1425736_at	-1.668558282	8.016731802	-3.959030182	0.000897062	0.046584754	-0.650054952	Cd37
-1.668232436	1449027_at	-1.668232436	7.004992158	-2.041863975	0.05586914	0.243009714	-4.475245876	Rhou
-1.666959341	1446304_at	-1.666959341	4.603681244	-4.330658244	0.000390283	0.029791137	0.143872136	NA
-1.662614238	1447016_at	-1.662614238	5.770430455	-5.449455161	3.37E-05	0.006023381	2.487070371	Tbc1d1
-1.661848882	1458249_at	-1.661848882	3.202239968	-3.37218404	0.003337749	0.081892715	-1.895374698	NA
-1.66022962	1458407_s_at	-1.66022962	5.204729113	-3.982396915	0.000851244	0.045422534	-0.600126863	NA
-1.65895688	1445711_at	-1.65895688	3.603527125	-4.561998166	0.000233176	0.022928619	0.636216378	BB163080
-1.658351404	1427982_s_at	-1.658351404	5.181218302	-3.052998147	0.006760188	0.108191832	-2.557192443	Syne2
-1.656767168	1454799_at	-1.656767168	3.788209801	-3.336011475	0.003617439	0.084675151	-1.971148677	Agpat9
-1.656437172	1425225_at	-1.656437172	6.435566384	-2.216136245	0.039599578	0.209126909	-4.172365468	Fcgr4
-1.655120837	1453354_at	-1.655120837	3.174627159	-3.198816612	0.004903459	0.094218375	-2.256884091	Gm11602
-1.654775228	1434303_at	-1.654775228	5.41055871	-2.153441494	0.044873715	0.220203622	-4.282999944	Raph1
-1.652841502	1446955_at	-1.652841502	5.874884498	-3.241448501	0.004462066	0.090596064	-2.168395835	NA
-1.651804513	1460419_a_at	-1.651804513	9.084866671	-1.869645269	0.07764167	0.280093755	-4.759299267	Prkcb
-1.647720611	1455659_at	-1.647720611	7.646121461	-3.328332168	0.003679719	0.085201997	-1.987213355	Tmcc1
-1.64763391	1445600_at	-1.64763391	5.784686485	-3.054545176	0.00673729	0.108055759	-2.554027232	NA
-1.646498957	1428670_at	-1.646498957	4.407524254	-1.444720646	0.165463991	0.405167263	-5.383663392	2610305J24Rik
-1.64612691	1427564_at	-1.64612691	5.527974009	-2.515415639	0.021443064	0.1633474	-3.621244283	Diap2
-1.644621584	1436395_at	-1.644621584	6.08510885	-2.659031697	0.015841662	0.145009165	-3.345027345	Card6
-1.644163501	1458460_at	-1.644163501	6.361289126	-2.480326558	0.023071824	0.167320883	-3.687661186	NA
-1.642580344	1453864_at	-1.642580344	5.163270013	-4.859070606	0.000120994	0.014946052	1.263749998	Rdh14
-1.642211465	1460536_at	-1.642211465	5.405130269	-3.732454696	0.001491444	0.058947757	-1.133407901	2310079F09Rik
-1.642024325	1417230_at	-1.642024325	3.981933455	-2.947356158	0.008516062	0.119102145	-2.77215763	Ralgps2
-1.641690979	1441627_at	-1.641690979	4.295947487	-4.06828927	0.000702086	0.041004536	-0.416551851	NA
-1.640426763	1456603_at	-1.640426763	8.4613679	-1.749247436	0.097022455	0.312724335	-4.947899785	Fam101b
-1.639975904	1418685_at	-1.639975904	6.293832008	-2.874504155	0.009976163	0.124495969	-2.918945517	Tirap
-1.639450413	1441799_at	-1.639450413	6.33940765	-4.051860556	0.000728431	0.042210612	-0.451667602	6030422H21Rik
-1.637257966	1435708_at	-1.637257966	4.15361323	-2.725427536	0.013751064	0.136943523	-3.215123649	NA
-1.635702481	1440790_x_at	-1.635702481	5.099131204	-2.997034314	0.007641329	0.114549266	-2.671366244	NA
-1.635060097	1434109_at	-1.635060097	4.508098524	-2.254175921	0.036683506	0.202609563	-4.104369122	Sh3bgrl2
-1.633663786	1436571_at	-1.633663786	6.736453197	-4.828032406	0.000129535	0.015271564	1.198496381	NA
-1.632421497	1436967_at	-1.632421497	7.817890777	-3.442527138	0.002853477	0.077602165	-1.747564885	Ankrd11
-1.631619827	1454966_at	-1.631619827	4.72709047	-2.447157809	0.024717776	0.171947754	-3.750031839	Itga8
-1.631521968	1421142_s_at	-1.631521968	6.332687677	-2.802247901	0.011661116	0.130185922	-3.063241744	Foxp1
-1.630063192	1426633_s_at	-1.630063192	5.041437767	-1.494215982	0.152184871	0.388537293	-5.317145432	Kctd14
-1.630059578	1435672_at	-1.630059578	7.172587864	-3.245989957	0.004417406	0.090537139	-2.158952691	3830612M24
-1.628582825	1416759_at	-1.628582825	7.371693266	-2.706883092	0.014306836	0.139153665	-3.251537696	Mical1
-1.627622926	1417542_at	-1.627622926	6.242128076	-4.115662819	0.000631355	0.03884384	-0.315293833	Rps6ka2
-1.626643689	1437811_x_at	-1.626643689	8.992910136	-2.585972537	0.018490619	0.154934238	-3.48639351	Cotl1
-1.626253052	1452050_at	-1.626253052	6.992527715	-2.985879313	0.007829825	0.115463358	-2.694045496	Camk1d
-1.625448994	1433451_at	-1.625448994	4.677048478	-2.853031162	0.010450739	0.125835645	-2.961966259	Cdk5r1
-1.62502656	1453636_at	-1.62502656	4.938221676	-2.935485864	0.008739001	0.120210644	-2.796159576	Pcgf5
-1.623601226	1457438_at	-1.623601226	2.974227468	-5.181648136	5.99E-05	0.008927394	1.936698578	Gm11827
-1.622459031	1445129_at	-1.622459031	3.219756797	-2.382830312	0.028228164	0.181611942	-3.869809327	NA
-1.621277358	1415871_at	-1.621277358	7.854018037	-1.782012995	0.091370215	0.303295251	-4.89743123	Tgfbi
-1.619836401	1418778_at	-1.619836401	5.059564823	-2.201229193	0.040799356	0.21193077	-4.198835041	Ccdc109b
-1.614962646	1443115_at	-1.614962646	3.568696995	-2.156746585	0.044580375	0.219595416	-4.27721324	NA
-1.613706326	1457628_at	-1.613706326	3.351158909	-1.956049025	0.065920619	0.261604023	-4.618796329	Ccdc53
-1.613527385	1416501_at	-1.613527385	8.864900484	-2.952191118	0.008426841	0.118863739	-2.76237208	Pdpk1
-1.612854424	1443238_at	-1.612854424	4.422882163	-3.527180086	0.002361938	0.072362057	-1.568976198	NA
-1.612495283	1456888_at	-1.612495283	7.619501747	-3.489807949	0.00256766	0.074546037	-1.647907072	Pfkfb4
-1.612189644	1455510_at	-1.612189644	7.035370486	-3.345242909	0.003543942	0.083918363	-1.951826745	NA
-1.611345386	1420981_a_at	-1.611345386	8.357957518	-4.499156286	0.00026811	0.024910151	0.502728816	Lmo4
-1.611258993	1443867_at	-1.611258993	8.178659378	-3.311576219	0.003819295	0.085916977	-2.022238364	Ankrd12
-1.610320059	1420649_at	-1.610320059	6.026954377	-2.631374204	0.01679898	0.148736197	-3.398743298	Zfhx3
-1.61005528	1452145_at	-1.61005528	6.996033431	-4.284893398	0.000432293	0.031199948	0.046219447	H6pd
-1.609622566	1437056_x_at	-1.609622566	7.774083366	-1.838285602	0.082330666	0.28798723	-4.809248411	Crispld2
-1.609229626	1424256_at	-1.609229626	5.960197571	-1.832649849	0.083199228	0.289663104	-4.818164385	Rdh12
-1.607667321	1436337_at	-1.607667321	7.267657257	-2.259700221	0.036276875	0.201103561	-4.094441219	4930420K17Rik
-1.604888026	1448472_at	-1.604888026	5.914699018	-2.271112399	0.035449991	0.199105027	-4.073889922	Vars
-1.604143509	1438934_x_at	-1.604143509	7.1250754	-2.692733238	0.014745262	0.140871366	-3.279254554	Sema4a
-1.603308333	1446238_at	-1.603308333	4.080234188	-3.624184834	0.001901056	0.065886142	-1.363525464	4930431P03Rik
-1.601846591	1454987_a_at	-1.601846591	8.030674961	-2.61327948	0.017454779	0.151404741	-3.433755904	H2-Ke6
-1.601734606	1446715_at	-1.601734606	6.11296608	-1.53157584	0.142754137	0.375048147	-5.265787656	Abca13
-1.600387186	1458985_at	-1.600387186	2.933362197	-2.29607676	0.033701536	0.19559051	-4.028737945	Fry
-1.599345699	1441740_at	-1.599345699	5.147221214	-4.045672359	0.000738609	0.042428585	-0.464894461	NA
-1.597841538	1454733_at	-1.597841538	6.055573075	-1.994614339	0.061218578	0.252522428	-4.554764947	Nod1
-1.597382866	1424660_s_at	-1.597382866	6.489243433	-4.840459962	0.000126044	0.015096603	1.224633258	Crtc2
-1.596623487	1418196_at	-1.596623487	7.425213632	-3.332979765	0.003641902	0.084719367	-1.977491779	Tep1
-1.596405485	1431074_a_at	-1.596405485	6.088993153	-1.9841587	0.06246274	0.254714955	-4.572203294	Pitpnc1
-1.595880583	1439589_at	-1.595880583	7.104232657	-2.52146135	0.021173613	0.162119924	-3.609756695	NA
-1.59406353	1447738_s_at	-1.59406353	6.011750144	-3.26351426	0.004249146	0.089506328	-2.122484794	Ankrd13d
-1.593856206	1435772_at	-1.593856206	7.143104045	-3.580791685	0.002095017	0.069727964	-1.455525397	Kif21b
-1.593738874	1422852_at	-1.593738874	3.598564561	-2.638611427	0.016543295	0.147767518	-3.384710416	Cib2
-1.592339849	1421923_at	-1.592339849	8.534530761	-3.074086349	0.006454468	0.105735057	-2.514005509	Sh3bp5
-1.591659335	1456250_x_at	-1.591659335	9.324086187	-1.951685601	0.066472444	0.262149981	-4.625990707	Tgfbi
-1.589791376	1451674_at	-1.589791376	3.157118177	-6.759603757	2.28E-06	0.000839226	5.042598163	Slc12a5
-1.587528354	1439170_at	-1.587528354	3.408407939	-2.262595737	0.036065407	0.200573189	-4.08923227	NA
-1.586795818	1456980_at	-1.586795818	7.537033756	-3.984837686	0.000846595	0.045347319	-0.594911181	Rab44
-1.586747102	1438716_at	-1.586747102	3.211166025	-2.062147668	0.053704857	0.239044471	-4.440756794	Trim30d
-1.586320031	1438476_a_at	-1.586320031	5.815232463	-3.339024356	0.003593288	0.084285073	-1.964843768	Chd4
-1.586060228	1424824_at	-1.586060228	5.213481376	-2.692364021	0.014756872	0.140922493	-3.279976983	Slain1
-1.585536252	1435198_at	-1.585536252	4.158847179	-2.37410424	0.028738721	0.183014284	-3.885933203	Gm5817
-1.583803542	1460628_at	-1.583803542	3.634269751	-2.306793239	0.03297575	0.193833148	-4.009274146	Eme2
-1.583646863	1430672_at	-1.583646863	6.516049293	-4.094771728	0.000661618	0.040049236	-0.35994648	5033418A18Rik
-1.583336184	1446621_at	-1.583336184	4.315406038	-5.073859699	7.56E-05	0.010580357	1.71296256	NA
-1.582033736	1453188_at	-1.582033736	4.948197016	-1.89591251	0.073897046	0.274771085	-4.717027314	6230424C14Rik
-1.580084512	1449147_at	-1.580084512	6.090563635	-4.465871953	0.000288714	0.025798695	0.43194231	Chst1
-1.579154129	1427405_s_at	-1.579154129	5.504317875	-3.968341329	0.000878515	0.046112843	-0.630160653	Rab11fip5
-1.578496122	1448871_at	-1.578496122	7.610008624	-1.734658759	0.099635037	0.316684173	-4.970158616	Mapk13
-1.578182617	1437394_at	-1.578182617	5.513081707	-2.921337519	0.009012101	0.121501305	-2.824725456	Agap1
-1.57813225	1453472_a_at	-1.57813225	3.882621995	-5.740834166	1.81E-05	0.004046314	3.076031977	Slamf7
-1.578125103	1419128_at	-1.578125103	4.748415204	-3.34713326	0.003529074	0.083918363	-1.947868758	Itgax
-1.577266202	1439036_a_at	-1.577266202	6.941181719	-1.593030494	0.128301499	0.356179594	-5.179209911	Atp1b1
-1.575573351	1427406_at	-1.575573351	6.501086735	-3.371173416	0.003345266	0.081968111	-1.897493997	Trip11
-1.575126392	1452367_at	-1.575126392	6.307539305	-2.185284577	0.042119489	0.215164849	-4.227034744	Coro2a
-1.574944408	1456319_at	-1.574944408	5.553180955	-1.175561125	0.254858264	0.508993205	-5.71327067	NA
-1.57446476	1429452_x_at	-1.57446476	4.320619832	-2.291169492	0.034038799	0.195930999	-4.03763454	Pisd-ps3
-1.57378269	1438336_at	-1.57378269	5.120715162	-2.883701532	0.009779306	0.123970093	-2.900483843	Fbxw11
-1.573150719	1435745_at	-1.573150719	7.333510373	-2.432483706	0.025480558	0.174398543	-3.7774944	5031439G07Rik
-1.572685374	1458060_at	-1.572685374	3.509494765	-2.077853902	0.052081377	0.235329163	-4.413908221	Ldlrap1
-1.571249577	1426686_s_at	-1.571249577	7.968511288	-2.90449672	0.00934793	0.122524267	-2.858666464	Map3k3
-1.571166297	1455796_x_at	-1.571166297	4.799523876	-2.07051301	0.052834559	0.236950529	-4.426472299	Olfm1
-1.569130915	1438279_at	-1.569130915	5.345131687	-2.625199927	0.017020076	0.149370958	-3.410702034	NA
-1.569032798	1450407_a_at	-1.569032798	10.20046366	-3.370232057	0.003352283	0.08205076	-1.899467931	Anp32a
-1.568106193	1439929_at	-1.568106193	7.496913336	-2.625448793	0.017011111	0.149370958	-3.410220249	NA
-1.566808039	1419152_at	-1.566808039	7.033907106	-1.674778621	0.111004143	0.331847213	-5.060124336	2810417H13Rik
-1.563324101	1428854_at	-1.563324101	7.364382997	-3.39680151	0.003159696	0.080900531	-1.843712774	Tmed8
-1.563232179	1415886_at	-1.563232179	6.314172689	-2.136613505	0.046394771	0.223516785	-4.312382841	Sh2d3c
-1.560241606	1438758_at	-1.560241606	4.830301558	-1.90684656	0.072386019	0.272163696	-4.699316168	Adi1
-1.559077869	1456563_at	-1.559077869	5.606699103	-2.029860488	0.05718668	0.245969626	-4.495556898	Arhgef37
-1.557466037	1455518_at	-1.557466037	5.350761423	-3.01190884	0.007396815	0.113076365	-2.64108356	Zdhhc18
-1.55688334	1421340_at	-1.55688334	5.098453503	-3.288219791	0.004022569	0.087601755	-2.070995794	Map3k5
-1.556582515	1440378_at	-1.556582515	7.044053034	-4.280102756	0.000436947	0.031435053	0.035993655	Sec11c
-1.556431422	1439771_s_at	-1.556431422	3.726323617	-2.059150034	0.054019861	0.239972229	-4.445866915	D13Ertd608e
-1.556396543	1458504_at	-1.556396543	3.890712673	-3.017215463	0.007311434	0.112312973	-2.630268668	Zc3h12d
-1.556002549	1437188_at	-1.556002549	3.031006295	-2.589938635	0.018336637	0.154414602	-3.478763503	Gabbr1
-1.553222974	1447901_x_at	-1.553222974	6.174311695	-3.423404198	0.002977805	0.078957553	-1.787803862	NA
-1.552589086	1442700_at	-1.552589086	6.601679488	-2.91962617	0.009045689	0.121573199	-2.82817756	Pde4b
-1.552374997	1436131_at	-1.552374997	4.056585939	-2.436177744	0.025286486	0.173756817	-3.770588662	Siglech
-1.55160296	1444003_at	-1.55160296	5.369906601	-3.803575781	0.001271509	0.054563039	-0.981889707	Neurl3
-1.551210446	1421709_a_at	-1.551210446	3.803006922	-3.985057926	0.000846177	0.045347319	-0.594440547	Fmo5
-1.549163416	1457586_at	-1.549163416	4.719647791	-4.322532405	0.000397429	0.030103885	0.126538033	NA
-1.548663637	1439487_at	-1.548663637	5.992710749	-3.491138016	0.002560043	0.074546037	-1.645100261	Lig4
-1.548591843	1425871_a_at	-1.548591843	6.583827034	-1.07378333	0.296893574	0.548662249	-5.822884894	NA
-1.548226243	1419769_at	-1.548226243	3.401725062	-3.020569374	0.007257965	0.112218243	-2.623430375	Cd22
-1.54733815	1445338_at	-1.54733815	5.508174184	-3.739939541	0.001466617	0.05865946	-1.1174737	NA
-1.54476062	1439449_at	-1.54476062	3.720532669	-2.538763585	0.020420011	0.160187255	-3.576809761	Satb1
-1.544400097	1416298_at	-1.544400097	8.809302813	-1.592983925	0.128311967	0.356179594	-5.179276489	Mmp9
-1.543831601	1418401_a_at	-1.543831601	5.923712324	-2.972597568	0.008060141	0.116935003	-2.721013485	Dusp16
-1.543488576	1447612_x_at	-1.543488576	8.245916109	-4.843939672	0.000125083	0.015096603	1.231949279	Kdm6b
-1.542762991	1429722_at	-1.542762991	5.166732077	-2.945982154	0.008541583	0.119102145	-2.774937534	Zbtb4
-1.542413124	1443086_at	-1.542413124	6.095698047	-3.830343034	0.001197389	0.052465684	-0.924806396	Alcam
-1.541380211	1451456_at	-1.541380211	5.514873174	-3.323480136	0.003719612	0.085486771	-1.997359479	Hjurp
-1.540004176	1435033_at	-1.540004176	4.136407692	-3.077564725	0.006405351	0.105579449	-2.506873737	Arhgef4
-1.539081752	1418074_at	-1.539081752	4.39382009	-2.309589974	0.032788736	0.193775021	-4.004186619	St6galnac4
-1.538797943	1448367_at	-1.538797943	3.637641372	-1.969665833	0.064224757	0.257791991	-4.596278848	Sdf4
-1.537635115	1457163_at	-1.537635115	4.419475565	-2.65351107	0.016028504	0.146066313	-3.355768465	D730035F11Rik
-1.535848568	1443566_at	-1.535848568	4.423139561	-2.523290188	0.021092735	0.162043108	-3.606279153	NA
-1.533723588	1441952_x_at	-1.533723588	3.20720163	-2.597457298	0.018048058	0.153704272	-3.464284844	Lynx1
-1.533574851	1424975_at	-1.533574851	5.757466138	-2.673819434	0.015351341	0.14325798	-3.316209662	Siglec5
-1.533042601	1423854_a_at	-1.533042601	4.950448852	-1.955543014	0.065984402	0.261604023	-4.619631165	Rasl11b
-1.532576931	1442466_a_at	-1.532576931	4.688649493	-2.524904867	0.02102157	0.16183375	-3.603207862	Ppip5k1
-1.532095822	1444787_at	-1.532095822	6.354714935	-3.651210375	0.001789379	0.064263526	-1.306156553	NA
-1.531171875	1443044_at	-1.531171875	4.637101383	-5.996777394	1.06E-05	0.00281934	3.584120706	A830091E24
-1.529741382	1454693_at	-1.529741382	6.097284293	-4.423895479	0.000317003	0.026674609	0.342594193	Hdac4
-1.527860004	1434873_a_at	-1.527860004	10.36937776	-3.921768122	0.000975292	0.047951135	-0.729653765	Acap1
-1.527837781	1441584_at	-1.527837781	6.964456754	-1.66012702	0.113949435	0.335956251	-5.081789407	NA
-1.527832198	1437181_at	-1.527832198	3.953711093	-4.601145914	0.000213782	0.021395352	0.71925868	Peli2
-1.527376407	1420704_at	-1.527376407	3.387206783	-2.616489822	0.017336681	0.150728723	-3.42755166	Csf2ra
-1.525947761	1455040_s_at	-1.525947761	6.271886727	-2.244059989	0.037439033	0.204377629	-4.122514105	Nhsl2
-1.525296416	1433110_at	-1.525296416	6.818440319	-2.737625514	0.013396808	0.135277722	-3.191117343	5830474E16Rik
-1.524876261	1447242_at	-1.524876261	8.627914619	-4.015672915	0.000790015	0.044033534	-0.529013531	NA
-1.524838404	1438802_at	-1.524838404	7.087288965	-4.069521762	0.000700148	0.041004536	-0.41391743	Foxp1
-1.523233123	1437765_at	-1.523233123	5.985526142	-3.415049137	0.00303379	0.079296256	-1.805371893	Cpeb3
-1.522605131	1452848_at	-1.522605131	6.953418594	-3.304249331	0.003881951	0.086593722	-2.037541723	NA
-1.52238426	1440781_at	-1.52238426	7.337195028	-3.320636152	0.003743193	0.085773323	-2.003305084	B830007D08Rik
-1.522274083	1439744_at	-1.522274083	4.324515071	-3.01488344	0.007348837	0.112572181	-2.635022053	NA
-1.521817074	1436301_at	-1.521817074	6.863067735	-2.223571413	0.039013363	0.207782174	-4.159125748	Dstyk
-1.520577316	1433618_at	-1.520577316	8.101907765	-2.647915607	0.016220018	0.146801574	-3.366645549	C330006A16Rik
-1.520310664	1449040_a_at	-1.520310664	8.191768156	-2.386212574	0.028032555	0.181144599	-3.86355154	Sephs2
-1.520058507	1440245_at	-1.520058507	7.274797518	-4.423233703	0.00031747	0.026674609	0.341184945	Ccdc88b
-1.520051487	1438044_at	-1.520051487	6.34530468	-2.047391971	0.055271628	0.24199641	-4.465867167	1700047M11Rik
-1.519592973	1437121_at	-1.519592973	7.557758226	-1.720671802	0.102196717	0.319643473	-4.991375243	Dennd1c
-1.518680491	1459517_at	-1.518680491	4.426986592	-2.410767045	0.026649968	0.177545556	-3.817987037	NA
-1.518490347	1442824_at	-1.518490347	6.683279615	-2.69708901	0.014608953	0.140426025	-3.270728753	8030497I03Rik
-1.518378026	1428392_at	-1.518378026	6.88636987	-1.590271705	0.128922876	0.356819729	-5.183151523	Rassf2
-1.517911169	1436462_at	-1.517911169	4.000521982	-2.13106463	0.04690654	0.224241213	-4.322041962	NA
-1.517030148	1436758_at	-1.517030148	5.975375281	-4.797528943	0.000138528	0.015915117	1.134289957	Hdac4
-1.516931305	1455615_at	-1.516931305	4.294021957	-3.635092266	0.001855173	0.065301908	-1.340377772	Cklf
-1.516722623	1428975_at	-1.516722623	5.80746023	-2.875968174	0.009944574	0.124495969	-2.916008215	Susd3
-1.515953924	1448261_at	-1.515953924	3.990482883	-1.877378587	0.076522188	0.278462608	-4.746894769	Cdh1
-1.513834466	1446212_at	-1.513834466	4.668808534	-2.584869419	0.018533664	0.154972541	-3.488514772	NA
-1.512889925	1426164_a_at	-1.512889925	4.040416294	-1.882960987	0.075722956	0.277095231	-4.737919221	Usf1
-1.512701893	1426894_s_at	-1.512701893	5.721017954	-3.938657349	0.000939021	0.047516579	-0.693578554	Fam102a
-1.512556444	1441153_at	-1.512556444	6.667402713	-2.379307417	0.028433259	0.181983573	-3.876322501	NA
-1.512360044	1424560_at	-1.512360044	8.182699407	-1.634718529	0.119215112	0.34340434	-5.11903012	Pstpip1
-1.512274809	1424920_at	-1.512274809	4.046069792	-3.350477374	0.003502922	0.083646668	-1.940865771	Slc37a3
-1.510029909	1424441_at	-1.510029909	6.278060168	-3.3092286	0.003839262	0.086193921	-2.027142544	Slc27a4
-1.509781622	1425747_at	-1.509781622	5.0962663	-4.97389248	9.41E-05	0.012685476	1.504421882	Dock5
-1.50913704	1453582_at	-1.50913704	5.309528788	-3.175722315	0.005160128	0.096029549	-2.304696662	Chka
-1.508923985	1438456_at	-1.508923985	7.127053476	-3.288418031	0.0040208	0.087601755	-2.070582284	H13
-1.508430343	1459973_x_at	-1.508430343	4.171327221	-1.58368718	0.130416186	0.358791897	-5.192538432	Dpp4
-1.507714867	1449608_a_at	-1.507714867	3.901554635	-3.145579945	0.00551496	0.098615719	-2.366965122	NA
-1.50749736	1421714_at	-1.50749736	3.040555824	-2.214122475	0.039759739	0.209515378	-4.175947081	Tmprss3
-1.506398419	1447851_x_at	-1.506398419	4.944795055	-1.674885766	0.110982846	0.331843278	-5.059965393	Atp10a
-1.505913073	1455826_a_at	-1.505913073	7.463357047	-1.769856265	0.093433001	0.306739221	-4.916232511	Bace1
-1.505665789	1419296_at	-1.505665789	8.024334125	-3.50671745	0.00247247	0.07316043	-1.612210369	Arhgap4
-1.505445972	1420382_at	-1.505445972	7.001567091	-1.661307102	0.113709768	0.335625883	-5.080049575	Apobr
-1.504230423	1447830_s_at	-1.504230423	9.319553677	-2.293380165	0.033886481	0.195929909	-4.033627982	Rgs2
-1.503448168	1445598_at	-1.503448168	3.825177989	-2.917265879	0.009092211	0.121646165	-2.832937574	NA
-1.503126794	1433525_at	-1.503126794	4.697398846	-2.027893712	0.057405209	0.246116578	-4.498877798	Ednra
-1.502681913	1459136_at	-1.502681913	3.008234064	-2.706204487	0.014327575	0.139243997	-3.252868303	NA
-1.50245621	1459956_at	-1.50245621	3.721980142	-2.420601815	0.026114293	0.176205225	-3.799671595	NA
-1.502041958	1427407_s_at	-1.502041958	9.044445739	-3.346945314	0.00353055	0.083918363	-1.948262297	Trip11
-1.500930659	1444894_at	-1.500930659	3.471091344	-2.029711608	0.057203196	0.245969626	-4.495808352	Ptpn18
-1.500233231	1438841_s_at	-1.500233231	5.243482269	-1.711939336	0.103824678	0.322072475	-5.004559348	Arg2
-1.498329254	1449043_at	-1.498329254	7.625302617	-2.746289399	0.013150509	0.134731106	-3.174040536	Naga
-1.498288588	1444102_at	-1.498288588	4.695915237	-1.927135301	0.069654677	0.26763738	-4.666275305	Gm13012
-1.498208888	1439539_at	-1.498208888	4.758488115	-3.972091654	0.000871154	0.046048478	-0.622147287	Tram2
-1.497783425	1436329_at	-1.497783425	3.315580751	-2.5978355	0.018033656	0.153667817	-3.463556052	Egr3
-1.495475117	1457761_at	-1.495475117	4.773192456	-1.962357383	0.065130055	0.259758869	-4.608376928	C79607
-1.494916858	1455081_at	-1.494916858	4.928433181	-4.012621356	0.000795441	0.044117566	-0.535535406	Txnl4b
-1.493942351	1435676_at	-1.493942351	6.808301924	-2.523075932	0.021102195	0.162043108	-3.606686622	Cep164
-1.492168066	1458912_at	-1.492168066	5.503709951	-3.141767586	0.005561502	0.098920929	-2.374829481	NA
