logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols2
1.637325338	1456005_a_at	1.637325338	5.84287667	5.274378629	0.000271159	0.05779446	0.758719088	Bcl2l11
1.638554933	1427329_a_at	1.638554933	4.31391044	2.702519822	0.020722974	0.439600937	-3.319027307	Ighm
1.639174775	1427580_a_at	1.639174775	2.743852659	4.525447243	0.000885573	0.103283368	-0.347401742	Rian
1.63949077	1426808_at	1.63949077	9.291322751	3.207317751	0.008443069	0.313817351	-2.477867546	Lgals3
1.646687135	1449363_at	1.646687135	4.316884982	2.913454168	0.014232922	0.385208243	-2.968532479	Atf3
1.655191401	1436991_x_at	1.655191401	5.455003163	2.842539707	0.016149295	0.406897481	-3.086662256	Gsn
1.67517547	1419599_s_at	1.67517547	6.417898157	3.10825218	0.010064801	0.332787388	-2.643304995	Ms4a6d
1.676857931	1449164_at	1.676857931	6.386846664	4.304990908	0.001273316	0.129774982	-0.689572409	Cd68
1.682033872	1422477_at	1.682033872	5.116766171	6.152560748	7.49E-05	0.035291899	1.938033364	Cables1
1.684196245	1416505_at	1.684196245	4.202068892	3.007025624	0.01204902	0.359658478	-2.812386352	Nr4a1
1.692733547	1418365_at	1.692733547	5.013157471	5.064470697	0.000374817	0.066355944	0.457842738	Ctsh
1.698629138	1419610_at	1.698629138	3.615492527	5.242887945	0.00028454	0.058527233	0.71404573	Ccr1
1.734522465	1449799_s_at	1.734522465	2.888201512	6.331552214	5.84E-05	0.031435267	2.162780525	Pkp2
1.769130889	1436212_at	1.769130889	5.055902013	5.841300297	0.000116697	0.041256155	1.534701455	Tmem71
1.784714389	1440865_at	1.784714389	5.686034931	6.550773846	4.33E-05	0.028782666	2.431001063	Ifitm6
1.835752433	1420842_at	1.835752433	2.909608953	6.347415835	5.71E-05	0.031435267	2.182448782	Ptprf
1.837364825	1422631_at	1.837364825	5.126403654	4.869134929	0.000509441	0.074848104	0.171369466	Ahr
1.854805676	1417500_a_at	1.854805676	5.085792025	2.747845014	0.019116448	0.428246282	-3.243967018	Tgm2
1.866644363	1418340_at	1.866644363	6.410196403	4.857804519	0.000518676	0.075227969	0.154563398	Fcer1g
1.872946925	1416129_at	1.872946925	3.412685084	5.507188586	0.000190753	0.053402844	1.083868433	Errfi1
1.888273954	1427351_s_at	1.888273954	4.984964118	3.291325246	0.00727727	0.295081569	-2.337738968	Ighm
1.925511375	1417601_at	1.925511375	6.127561048	3.21603888	0.008313673	0.312467066	-2.463311263	Rgs1
1.953648711	1417483_at	1.953648711	6.334764041	2.824143517	0.016687303	0.414908704	-3.117265914	Nfkbiz
1.956016921	1419247_at	1.956016921	6.672624545	3.979717115	0.002200832	0.174112009	-1.206637155	Rgs2
1.957490704	1426851_a_at	1.957490704	5.31744286	2.814131376	0.016987605	0.417594617	-3.133913779	Nov
1.962648999	1427994_at	1.962648999	5.575763614	5.853818006	0.000114603	0.041256155	1.551230968	Cd300lf
