Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
NEK6,1,15,0.00909090909090909,0.0033090668431502318,0.005781842247758859,0.31904318282866273,20.288213880813675,-23.177840162410863,SMAD4
PIK3CG,1,17,0.00909090909090909,0.0037502757555702626,0.005340633335338828,0.3510391946808929,22.38262908247686,-23.431420796756637,NOTCH1
CDC7,1,18,0.00909090909090909,0.003970880211780278,0.005120028879128813,0.3664739381619323,23.355238969908125,-23.444639794268216,CDKN2A
MAPK13,2,21,0.01818181818181818,0.004632693580410324,0.013549124601407857,0.10197757763642351,10.28226224517469,-23.474428529296084,SMAD4;ATF2
PRKG2,1,17,0.00909090909090909,0.0037502757555702626,0.005340633335338828,0.3510391946808929,22.51962789200397,-23.574839013752317,CREB1
DAPK3,2,23,0.01818181818181818,0.0050739024928303554,0.013107915688987826,0.11734890609340644,11.090374401826043,-23.762276988984183,TP53;MDM2
TTN,2,26,0.01818181818181818,0.005735715861460402,0.012446102320357779,0.14138750709630904,12.156417130857873,-23.781001721243594,FHL2;SQSTM1
NLK,4,14,0.03636363636363636,0.003088462386940216,0.033275173976696146,7.063067092610289E-4,3.3379770300873246,-24.218562102040803,CREBBP;SMAD4;SKP2;STAT3
TRIB3,1,16,0.00909090909090909,0.003529671299360247,0.005561237791548844,0.33523191200321706,22.737860952320993,-24.850952036430236,RELA
STK4,2,18,0.01818181818181818,0.003970880211780278,0.014210937970037904,0.08012673460769289,10.009382008050759,-25.265138707478112,TP53;ABL1
MAP3K2,2,18,0.01818181818181818,0.003970880211780278,0.014210937970037904,0.08012673460769289,10.163223426415268,-25.65345686446405,MAPK1;MAPK8
MINK1,1,14,0.00909090909090909,0.003088462386940216,0.006002446703968874,0.30246388891473425,21.835492835699498,-26.110737872050162,MAPK14
MAP2K7,2,21,0.01818181818181818,0.004632693580410324,0.013549124601407857,0.10197757763642351,11.499742866884812,-26.25393960951087,MAPK8;TRAF6
FER,2,16,0.01818181818181818,0.003529671299360247,0.014652146882457934,0.06650810643760943,9.939106018285402,-26.939265411932887,STAT3;CTNNB1
PBK,2,18,0.01818181818181818,0.003970880211780278,0.014210937970037904,0.08012673460769289,10.727204653786353,-27.077027662989213,SMAD4;TP53
SGK3,1,13,0.00909090909090909,0.002867857930730201,0.0062230511601788895,0.28548469612415245,21.72807088167187,-27.237589482333867,CREB1
BUB1B,1,14,0.00909090909090909,0.003088462386940216,0.006002446703968874,0.30246388891473425,23.215820969253112,-27.761325122075935,HDAC1
BUB1,1,14,0.00909090909090909,0.003088462386940216,0.006002446703968874,0.30246388891473425,23.44342596109462,-28.033493665513955,HDAC1
TRIM28,2,21,0.01818181818181818,0.004632693580410324,0.013549124601407857,0.10197757763642351,12.397527217493284,-28.30358336207799,CEBPB;ESR1
MARK2,2,17,0.01818181818181818,0.0037502757555702626,0.014431542426247917,0.0732138120847693,11.083821713106866,-28.97722411896959,UTRN;HDAC4
UHMK1,3,13,0.02727272727272727,0.002867857930730201,0.024404869341997072,0.005786614723869093,5.786795619310831,-29.814773727900015,SMAD4;SMAD2;SMAD1
BMPR1A,2,17,0.01818181818181818,0.0037502757555702626,0.014431542426247917,0.0732138120847693,11.425579117774387,-29.870704830379573,SMAD1;HOXC8
FGFR4,2,18,0.01818181818181818,0.003970880211780278,0.014210937970037904,0.08012673460769289,11.912654083245485,-30.069274760951494,STAT1;STAT3
MELK,3,14,0.02727272727272727,0.003088462386940216,0.024184264885787055,0.006906711866132298,6.136837158941707,-30.532370298888026,SMAD4;SMAD3;SMAD2
PRKAA2,2,17,0.01818181818181818,0.0037502757555702626,0.014431542426247917,0.0732138120847693,11.691528059909864,-30.56599408168082,TP53;HNF4A
DYRK1B,2,15,0.01818181818181818,0.0033090668431502318,0.01487275133866795,0.06002351604415312,10.975794934767489,-30.875118149252113,MAPK1;MAPK14
NEK2,1,11,0.00909090909090909,0.0024266490183101697,0.006664260072598921,0.2502881673444504,22.349034630924287,-30.956594473067238,MAPK1
CDK14,1,12,0.00909090909090909,0.0026472534745201853,0.006443655616388905,0.2680960493527327,23.557200127749258,-31.01093310336103,RB1
MKNK2,4,9,0.03636363636363636,0.001985440105890139,0.03437819625774622,1.8086947083156003E-4,3.6166996841272363,-31.167759244370483,MAPK1;MAPK14;ESR1;ESR2
CSNK1G2,2,15,0.01818181818181818,0.0033090668431502318,0.01487275133866795,0.06002351604415312,11.242601830283157,-31.62565097817617,TP53;CTNNB1
MKNK1,3,13,0.02727272727272727,0.002867857930730201,0.024404869341997072,0.005786614723869093,6.355154776043272,-32.743078228167796,MAPK1;MAPK14;MAPK3
PTK6,1,12,0.00909090909090909,0.0026472534745201853,0.006443655616388905,0.2680960493527327,25.048955934554296,-32.974695319605416,CTNNB1
EPHB1,1,13,0.00909090909090909,0.002867857930730201,0.0062230511601788895,0.28548469612415245,27.484222608883304,-34.453310500441496,STAT3
MAP2K2,2,15,0.01818181818181818,0.0033090668431502318,0.01487275133866795,0.06002351604415312,12.25292202167261,-34.46770073066503,MAPK1;MAPK3
SGK2,1,10,0.00909090909090909,0.0022060445621001545,0.006884864528808936,0.23205103740036953,23.601286192934737,-34.47671031606977,CREB1
ACVR1B,2,14,0.01818181818181818,0.003088462386940216,0.015093355794877965,0.05377448025855939,11.799067016939171,-34.48815690537008,SMAD4;SMAD2
CDK8,2,15,0.01818181818181818,0.0033090668431502318,0.01487275133866795,0.06002351604415312,12.355225419707557,-34.75548211872591,SMAD3;SMAD1
DMPK,2,15,0.01818181818181818,0.0033090668431502318,0.01487275133866795,0.06002351604415312,12.412436630469244,-34.91641833357204,SRF;SP1
PLK4,1,9,0.00909090909090909,0.001985440105890139,0.007105468985018952,0.21337440996534804,22.675773491442616,-35.02742293875648,SMAD4
FLT4,1,12,0.00909090909090909,0.0026472534745201853,0.006443655616388905,0.2680960493527327,26.937814734185505,-35.46120787455286,ATF7IP
STK3,1,10,0.00909090909090909,0.0022060445621001545,0.006884864528808936,0.23205103740036953,25.98669415793032,-37.96130936387157,ABL1
ERN1,2,12,0.01818181818181818,0.0026472534745201853,0.015534564707297995,0.04204364127025586,12.046992213463469,-38.177486006486305,HSP90AA1;COPS5
DYRK2,1,13,0.00909090909090909,0.002867857930730201,0.0062230511601788895,0.28548469612415245,30.799481843639793,-38.60920959316691,TP53
BMX,3,14,0.02727272727272727,0.003088462386940216,0.024184264885787055,0.006906711866132298,7.824742539330578,-38.93014113242368,TP53;STAT1;STAT3
IRAK2,2,15,0.01818181818181818,0.0033090668431502318,0.01487275133866795,0.06002351604415312,13.96107605293398,-39.272770235494775,SMAD2;TRAF6
MAP4K5,1,8,0.00909090909090909,0.0017648356496801235,0.007326073441228967,0.19424779305533488,24.592669645503722,-40.298056348312954,ABL1
MOS,1,9,0.00909090909090909,0.001985440105890139,0.007105468985018952,0.21337440996534804,26.258091045418634,-40.56105345025383,MYOD1
